#class tools::wcsv::ntuple
#title Truth information
#separator 44
#vector_separator 59
#column int EventNumber
#column double Phi
#column double Theta
#column double Momentum
330,-2.43543,1.98841,45.4999
331,-0.88452,2.42153,45.0554
331,2.25711,0.720037,45.4999
332,-0.992928,1.89981,45.4999
332,2.14866,1.24178,45.4999
333,3.09842,1.98015,45.4999
333,-0.0431743,1.16145,45.4999
334,-2.81241,1.75179,43.956
334,0.32912,1.38883,45.4996
335,-1.2721,2.38863,45.4999
335,1.86949,0.752963,45.4999
336,0.169388,1.25211,45.4957
336,-2.97267,1.88965,45.4099
337,-1.03534,1.75192,45.4999
337,2.10626,1.38968,45.4999
338,-0.845503,2.65494,45.4999
338,2.29609,0.486651,45.4999
339,-2.81297,2.20154,45.4965
339,0.32855,0.940023,45.4991
340,-1.5023,1.92676,45.4999
340,1.6393,1.21483,45.4999
341,-2.12419,0.632783,45.4999
341,1.01741,2.50881,45.4999
342,-2.09044,0.571761,45.4999
342,1.05115,2.56983,45.4999
343,-2.21546,1.9352,45.4995
343,0.926127,1.20641,45.4998
344,-1.11329,1.06034,45.4999
344,2.02831,2.08125,45.4999
345,0.128841,2.83305,45.4999
345,-3.01275,0.308546,45.4999
346,1.08404,2.25146,45.4926
346,-2.06798,0.886257,38.2863
347,1.23903,0.712003,45.4995
347,-1.90257,2.42958,45.4997
348,-3.06549,1.27601,45.4999
348,0.0761039,1.86559,45.4999
349,-2.40314,2.75162,45.468
349,0.740539,0.389853,45.4895
350,1.89083,2.02297,45.4999
350,-1.25077,1.11862,45.4999
351,2.68431,1.53111,45.4998
351,-0.457279,1.61048,45.4999
352,1.03698,0.760702,45.4989
352,-2.1046,2.38089,45.4998
353,-2.8348,2.33758,45.4999
353,0.306795,0.804011,45.4999
354,-3.11285,0.616317,45.4998
354,0.0287429,2.52528,45.4999
355,0.684087,1.22297,45.4999
355,-2.45751,1.91862,45.4999
356,-0.472318,0.403989,45.3224
356,2.66698,2.73697,44.3331
357,-1.74078,1.10011,9.3683
357,1.22053,2.08345,45.4203
358,-2.32838,0.524004,45.4976
358,0.813216,2.61759,45.4999
359,-2.18393,0.610573,45.4999
359,0.957658,2.53102,45.4999
360,0.972212,0.379865,45.3456
360,-2.16929,2.76157,45.4982
361,2.85939,0.832038,45.2818
361,-0.282121,2.30997,45.4995
362,-2.86585,1.41388,45.4999
362,0.275746,1.72771,45.4999
363,2.39056,1.65633,45.4997
363,-0.751019,1.48527,45.4995
364,1.26302,1.09078,45.4999
364,-1.87857,2.05081,45.4999
365,-0.819491,1.37736,45.4993
365,2.3221,1.76423,45.4999
366,-1.64883,0.64064,45.4338
366,1.4927,2.50095,45.3856
367,-2.7281,2.7872,45.4999
367,0.413495,0.354394,45.4999
368,-1.11153,2.70639,31.4546
368,2.03902,0.430815,45.499
369,2.77047,2.51395,45.4975
369,-0.371414,0.627364,45.4764
370,1.32279,2.80662,45.4907
370,-1.8188,0.334977,45.4999
371,-1.87028,1.30336,45.4986
371,1.2709,1.83847,45.3755
372,-1.20001,1.1514,45.4999
372,1.94158,1.99019,45.4999
373,-0.71946,0.442898,45.4999
373,2.42213,2.69869,45.4999
374,1.08747,2.03234,45.4999
374,-2.05412,1.10926,45.4999
375,-2.01412,1.54356,45.4991
375,1.12746,1.59804,45.4066
376,2.21149,1.37896,45.4927
376,-0.930103,1.76263,45.4999
377,-2.82774,1.75828,45.4999
377,0.31385,1.38331,45.4999
378,3.00073,0.711097,45.4999
378,-0.140862,2.4305,45.4999
379,-0.401027,1.12794,45.4981
379,2.74056,2.01366,45.4998
380,-1.02681,1.43066,43.7616
380,2.12487,1.66822,44.9027
381,2.30433,2.17393,45.4999
381,-0.83726,0.967663,45.4999
382,-1.00483,2.24751,45.4999
382,2.13676,0.894085,45.4999
383,-1.76736,0.722009,44.1946
383,1.37533,2.42008,45.4996
384,0.323125,0.946197,45.4999
384,-2.81847,2.1954,45.4999
385,2.44493,0.0427034,45.4999
385,-0.696662,3.09889,45.4999
386,-0.221158,0.52328,22.1431
386,2.96138,2.62779,45.4944
387,0.722995,0.748069,45.4999
387,-2.4186,2.39352,45.4999
388,-2.79363,0.893133,45.1685
388,0.349732,2.24718,44.3507
389,0.424008,1.47498,42.208
389,-2.71838,1.6668,45.4995
390,-0.103633,2.33041,45.4232
390,3.03731,0.810535,45.4956
391,0.260681,1.72338,43.1531
391,-2.87245,1.34008,44.1075
392,-0.0272376,1.22506,45.4999
